日期,前一天涨幅,cum_return_5d,cum_return_20d,rsi_14,close_above_ma5,close_above_ma20,close_above_ma60,plus_di_14,minus_di_14,adx_14,bb_upper_20_2,bb_middle_20_2,bb_lower_20_2,is_above_bb_upper,is_below_bb_lower,atr_14,ma_volume_5,volume_up_strong,volume_down_strong,obv,consecutive_up_days,consecutive_down_days,consecutive_up_2d,consecutive_down_2d,consecutive_up_3d,consecutive_down_3d,consecutive_up_4d,consecutive_down_4d,consecutive_up_5d,consecutive_down_5d,consecutive_up_6d,consecutive_down_6d,consecutive_up_7d,consecutive_down_7d,price_slope_5d,ma20_slope_5d,price_ma20_slope_ratio,prev_close_above_ma5
2014/6/26,0.73,0.006869606,0.024410288,62.78462998,1,1,1,0,0,0,3842.110875,3783.8575,3725.604125,0,0,29.66811006,194184000,0,0,80367510000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.222,5.6248,0.928388565,1
2014/6/27,-0.01,0.010992363,0.028799889,67.04704565,1,1,1,0,0,0,3849.058448,3789.2385,3729.418552,0,0,28.60302872,163516000,0,1,80588670000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36,5.1832,1.612903226,1
2014/6/30,0.46,0.011607464,0.031213836,67.02857943,1,1,1,0,0,0,3854.501238,3795.0645,3735.627762,0,0,27.31595822,166622000,0,0,80744330000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8.834,5.0686,1.742887582,1
2014/7/1,0.13,0.024950454,0.044036707,76.13217768,1,1,1,0,0,0,3869.864577,3803.2775,3736.690423,1,0,30.80049713,159824000,0,0,80882690000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,18.96,5.9466,3.188376551,1
2014/7/2,1.17,0.018796393,0.041585751,93.56228696,1,1,1,0,0,0,3884.332279,3811.0615,3737.790721,1,0,28.50443084,152668000,0,0,80999390000,4,0,1,0,1,0,1,0,0,0,0,0,0,0,14.388,6.3527,2.264863759,1
2014/7/3,0.13,0.025111644,0.038671415,94.02281006,1,1,1,0,0,0,3905.183222,3818.3645,3731.545778,1,0,27.88784006,147082000,0,0,81102920000,5,0,1,0,1,0,1,0,1,0,0,0,0,0,19.22,6.9014,2.784942186,1
2014/7/7,0.61,0.017237881,0.030606894,87.28050171,1,1,1,0,0,0,3919.416523,3824.1715,3728.926477,0,0,26.73612805,128542000,0,0,80974460000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.254,6.9866,1.897060086,1
2014/7/8,-0.31,0.003790122,0.01800176,68.75141627,0,1,1,0,0,0,3923.439045,3827.588,3731.736955,0,0,31.50864431,132996000,0,1,80796530000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2.918,6.5047,0.448598706,1
2014/7/9,-1.19,-0.000364633,0.024218203,69.51812555,0,1,1,0,0,0,3931.41823,3832.1905,3732.96277,0,0,31.73149174,134706000,0,1,80943440000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284,5.7826,-0.049112856,0
2014/7/10,0.75,-0.004931692,0.021641192,66.84094194,0,1,1,0,0,0,3936.343907,3836.3,3736.256093,0,0,35.30862617,138210000,0,0,80809220000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3.846,5.0477,-0.761931177,0
2014/7/11,-0.33,-0.004697923,0.037403688,69.75887735,1,1,1,0,0,0,3941.701037,3843.339,3744.976963,0,0,34.06747602,142100000,0,0,80932200000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.686,4.9949,-0.737952712,0
2014/7/14,0.63,0.004794526,0.040762165,72.15619088,1,1,1,0,0,0,3951.134216,3851.034,3750.933784,0,0,33.94381255,141182000,0,0,81056070000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75,5.3725,0.697999069,1
2014/7/15,0.64,0.013038066,0.035587961,69.85487215,1,1,1,0,0,0,3955.800036,3857.76,3759.719964,0,0,36.49130421,138568000,1,0,80891210000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.076,6.0344,1.669760042,1
2014/7/16,-0.38,0.010126101,0.03993579,68.78488622,1,1,1,0,0,0,3961.81105,3865.3105,3768.80995,0,0,36.03113031,150304000,0,1,81096800000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.884,6.624,1.190217391,1
2014/7/17,0.46,-0.00052319,0.019292385,57.66392705,0,1,1,0,0,0,3961.251314,3868.9805,3776.709686,0,0,40.24831294,164148000,1,0,80893360000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.406,6.5361,-0.062116553,1
2014/7/18,-1.38,0.009043226,0.036594927,62.63468615,1,1,1,0,0,0,3967.53288,3875.935,3784.33712,0,0,43.43387121,180108000,0,1,81096140000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.062,6.5192,1.08326175,0
2014/7/21,1.6,0.001191003,0.034581238,61.18539266,1,1,1,0,0,0,3970.773204,3882.51,3794.246796,0,0,40.86802172,181332000,0,0,80966150000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.936,6.2952,0.148684712,1
2014/7/22,-0.15,0.012050224,0.041076811,59.31813776,1,1,1,0,0,0,3977.480871,3890.3255,3803.170129,0,0,39.68028549,176802000,0,0,81108360000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.434,6.5131,1.448465401,1
2014/7/23,0.7,0.013696714,0.049127129,61.41581298,1,1,1,0,0,0,3985.847229,3899.6585,3813.469771,1,0,38.25891409,172798000,1,0,81293930000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,10.772,6.8696,1.56806801,1
2014/7/24,0.62,0.027122158,0.040722906,58.35926214,1,1,1,0,0,0,3994.286908,3907.4515,3820.616092,0,0,36.06972555,169390000,1,0,81107530000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.036,7.6942,2.734007434,1
2014/7/25,-0.08,0.006413885,0.036125752,57.44483032,0,1,1,0,0,0,3996.062455,3914.364,3832.665545,0,0,36.34576214,161382000,0,1,80944790000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5.054,7.6858,0.65757631,1
2014/7/28,-0.45,0.008413529,0.031942233,66.06358796,0,1,1,0,0,0,3998.447356,3920.504,3842.560644,0,0,36.87032719,166670000,0,0,81101220000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62,7.5988,0.871190188,0
2014/7/29,0.05,-0.000653773,0.028458389,61.00166389,0,1,1,0,0,0,3998.087892,3925.9815,3853.875108,0,0,35.4476169,169834000,0,0,80943190000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.518,7.1312,-0.072638546,0
2014/7/30,-0.21,-0.002538765,0.02098949,65.7596744,1,1,1,0,0,0,4003.867366,3930.0685,3856.269634,0,0,34.71726798,165714000,0,0,81108160000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.024,6.082,-0.332785268,0
2014/7/31,0.43,-0.022768183,-0.001736222,48.33929062,0,0,1,0,0,0,4004.182878,3929.73,3855.277122,0,0,41.68429891,169918000,1,0,80900740000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-18.138,4.4557,-4.070740849,1
2014/8/1,-2.1,-0.02156029,-0.011047639,42.92051756,0,0,1,0,0,0,4005.29029,3927.563,3849.83571,0,0,43.17439239,170612000,0,0,80734530000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-17.098,2.6398,-6.477005834,0
2014/8/4,-0.33,-0.014738206,-0.000496074,49.2234921,0,0,1,0,0,0,4005.286631,3927.466,3849.645369,0,0,43.70447341,168950000,0,0,80882650000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.694,1.3924,-8.398448722,0
2014/8/5,0.75,-0.021240051,0.002813096,42.482119,0,0,1,0,0,0,4004.098451,3928.0095,3851.920549,0,0,44.55987695,170954000,0,0,80714600000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-16.818,0.4056,-41.46449704,0
2014/8/6,-0.87,-0.025603171,-0.004788192,49.42994757,0,0,1,0,0,0,4005.400511,3927.0775,3848.754489,0,0,44.91189336,170818000,0,0,80550310000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-20.36,-0.5982,34.03543965,0
2014/8/7,-0.02,-0.008878613,-0.005695818,35.49506177,0,0,1,0,0,0,4007.641786,3925.9725,3844.303214,0,0,45.66230758,162610000,0,1,80383930000,0,3,0,1,0,1,0,0,0,0,0,0,0,0,-6.912,-0.7515,9.19760479,0
2014/8/8,-0.42,0.002170288,-0.004223246,42.49731174,1,0,1,0,0,0,4008.050279,3925.148,3842.245721,0,0,45.19266657,160486000,0,0,80539520000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.684,-0.483,-3.486542443,0
2014/8/11,0.78,0.000432361,-0.00483527,41.52362648,1,0,1,0,0,0,4007.327368,3924.198,3841.068632,0,0,43.58031102,154242000,0,0,80656420000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.338,-0.6536,-0.517135863,1
2014/8/12,0.58,0.007814315,-0.00235793,35.66648964,1,0,1,0,0,0,4007.195557,3923.7365,3840.277443,0,0,41.65626955,143408000,0,0,80542540000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.056,-0.8546,-7.08635619,1
2014/8/13,-0.13,0.019340418,0.004290077,44.7453854,1,1,1,0,0,0,4008.742786,3924.58,3840.417214,0,0,42.03143361,136518000,0,0,80672380000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.986,-0.4995,-30.002002,1
2014/8/14,1.13,0.028815897,0.02349143,50.60711322,1,1,1,0,0,0,4012.54297,3929.135,3845.72703,0,0,39.11524247,125374000,0,0,80783040000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,22.234,0.6325,35.15256917,1
2014/8/15,0.5,0.025570396,0.012086632,52.96665984,1,1,1,0,0,0,4018.843348,3931.516,3844.188652,0,0,40.01054347,138158000,1,0,81002550000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,19.884,1.2736,15.61243719,1
2014/8/18,0.46,0.028139912,0.02195143,58.38814443,1,1,1,0,0,0,4031.818842,3935.834,3839.849158,0,0,39.33847101,142978000,0,0,81143550000,4,0,1,0,1,0,1,0,0,0,0,0,0,0,22.008,2.3272,9.456858027,1
2014/8/19,0.83,0.034546069,0.01981765,58.6802168,1,1,1,0,0,0,4046.052762,3939.7595,3833.466238,0,0,36.89334154,146116000,0,0,81273120000,5,0,1,0,1,0,1,0,1,0,0,0,0,0,26.982,3.2046,8.419771578,1
2014/8/20,0.49,0.023169249,0.013674712,75.90909091,1,1,1,0,0,0,4056.318997,3942.485,3828.651003,0,0,33.94356267,146078000,0,0,81402770000,6,0,1,0,1,0,1,0,1,0,1,0,0,0,18.3,3.581,5.110304384,1
2014/8/21,0.01,0.019631605,0.016027355,79.9391771,1,1,1,0,0,0,4067.609106,3945.677,3823.744894,0,0,31.17775431,148254000,0,0,81524310000,7,0,1,0,1,0,1,0,1,0,1,0,1,0,15.584,3.3084,4.710434047,1
2014/8/22,0.16,0.016361087,0.022089903,78.10791816,1,1,1,0,0,0,4080.901343,3950.0565,3819.211657,0,0,29.77805374,127556000,0,0,81640330000,8,0,1,0,1,0,1,0,1,0,1,0,1,0,13.048,3.7081,3.518783204,1
2014/8/25,0.14,0.011685114,0.025266936,90.61682558,1,1,1,0,0,0,4095.977112,3955.0685,3814.159888,0,0,29.37697991,122420000,0,0,81755650000,9,0,1,0,1,0,1,0,1,0,1,0,1,0,9.396,3.8469,2.442486158,1
2014/8/26,0.36,0.007806679,0.028451414,91.03267648,1,1,1,0,0,0,4110.969174,3960.7005,3810.431826,0,0,27.30138258,115994000,0,0,81853090000,10,0,1,0,1,0,1,0,1,0,1,0,1,0,6.308,4.1882,1.506136288,1
2014/8/27,0.1,0.008038211,0.024423614,97.67853978,1,1,1,0,0,0,4123.97058,3965.556,3807.14142,0,0,25.54386491,114522000,1,0,81975380000,11,0,1,0,1,0,1,0,1,0,1,0,1,0,6.496,4.6142,1.407828009,1
2014/8/28,0.04,0.004754104,0.044642261,93.99940735,1,1,1,0,0,0,4134.834486,3974.2445,3813.654514,0,0,24.61401625,112784000,1,0,81862530000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.848,5.7135,0.673492605,1
2014/8/29,-0.17,0.007355499,0.052295685,93.81364562,1,1,1,0,0,0,4145.456574,3984.389,3823.321426,0,0,24.10414742,116798000,0,1,81998620000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.962,6.8665,0.868273502,1
2014/9/2,0.4,0.006965,0.04785137,96.61953916,1,1,1,0,0,0,4158.009928,3993.741,3829.472072,0,0,23.24892776,123268000,1,0,82146290000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5.666,7.7345,0.732561898,1
2014/9/3,0.32,-0.000174376,0.05058659,82.85837651,0,1,1,0,0,0,4161.224718,4003.542,3845.859282,0,0,25.60773739,134126000,1,0,81994560000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.142,8.5683,-0.016572716,1
2014/9/4,-0.61,-0.001730834,0.049521587,78.50176263,0,1,1,0,0,0,4160.725281,4013.135,3865.544719,0,0,28.09337241,139678000,0,1,81844510000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-1.41,9.5158,-0.148174615,0
2014/9/5,-0.12,0.005816141,0.060130536,79.16168347,1,1,1,0,0,0,4156.593929,4024.734,3892.874071,0,0,29.44492275,147816000,0,1,81998050000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73,10.0979,0.468414225,0
2014/9/8,0.59,0.003162232,0.053337243,75.30205872,1,1,1,0,0,0,4153.664661,4035.103,3916.541339,0,0,29.36826639,152138000,1,0,82155750000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2.582,10.1428,0.254564814,1
2014/9/9,0.14,-0.008284076,0.038721787,56.70840787,0,1,1,0,0,0,4146.094297,4042.674,3939.253703,0,0,33.15249754,157856000,1,0,81979490000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-6.786,9.7866,-0.693397094,1
2014/9/10,-0.82,0.005897872,0.048588812,63.94183836,1,1,1,0,0,0,4135.317493,4052.1615,3969.005507,0,0,34.2388312,156762000,0,0,82125750000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.802,9.7239,0.493834778,0
2014/9/11,0.81,0.006522172,0.036323812,61.96621551,1,1,1,0,0,0,4128.699879,4059.334,3989.968121,0,0,34.2136537,153130000,0,0,81993860000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.304,9.2398,0.574038399,1
2014/9/12,-0.06,-0.005058779,0.025224799,53.95545315,0,1,1,0,0,0,4119.230473,4064.34,4009.449527,0,0,34.33449988,156048000,0,1,81825730000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-4.138,7.9212,-0.522395597,1
2014/9/15,-0.57,-0.016012814,0.010628187,41.93105225,0,0,1,0,0,0,4111.193844,4066.459,4021.724156,0,0,36.75923323,158570000,0,1,81655420000,0,3,0,1,0,1,0,0,0,0,0,0,0,0,-13.116,6.2712,-2.091465748,0
2014/9/16,-0.97,0.001326972,0.011632881,49.17330528,0,0,1,0,0,0,4107.959205,4068.7975,4029.635795,0,0,40.27933546,156954000,0,1,81823600000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.078,5.2247,0.206327636,0
2014/9/17,0.93,-0.005225924,0.008276961,50.07197962,1,1,1,0,0,0,4107.261448,4070.4695,4033.677552,0,0,40.55809073,160592000,1,0,81988050000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-4.28,3.6616,-1.168887918,0
2014/9/18,0.15,0.002548471,0.015437919,56.27065517,1,1,1,0,0,0,4110.3308,4073.5885,4036.8462,0,0,39.12901197,163226000,0,0,82133110000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,2.086,2.8509,0.731698762,1
2014/9/19,0.72,0.007583744,0.013110849,53.12801113,1,1,1,0,0,0,4112.569512,4076.2415,4039.913488,0,0,38.50647704,237546000,1,0,81593380000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.172,2.3803,2.592950468,1
2014/9/22,-0.07,0.007776887,0.002092406,44.34634752,0,0,1,0,0,0,4112.024085,4076.6655,4041.306915,0,0,40.71894677,239326000,0,0,81414170000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6.268,2.0413,3.07059227,1
2014/9/23,-0.95,-0.003860083,-0.003911513,46.66414341,0,0,1,0,0,0,4112.780545,4075.87,4038.959455,0,0,38.74975387,239028000,0,0,81247480000,0,3,0,1,0,1,0,0,0,0,0,0,0,0,-3.14,1.4145,-2.219865677,0
2014/9/24,-0.24,0.005091357,0.005560372,54.28867109,1,1,1,0,0,0,4114.749387,4077.002,4039.254613,0,0,40.85645335,238036000,0,0,81406970000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.148,1.3065,3.174894757,0
2014/9/25,1.05,-0.023216705,-0.016046431,39.50771905,0,0,1,0,0,0,4122.564652,4073.734,4024.903348,0,1,46.96625957,248652000,0,0,81208830000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-19.052,0.0291,-654.7079038,1
2014/9/26,-2.11,-0.011309508,-0.003086367,45.16323362,0,0,1,0,0,0,4122.658235,4073.1065,4023.554765,0,0,47.32409163,173720000,0,0,81373900000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.274,-0.627,14.79106858,0
2014/9/29,1.15,-0.003459543,-0.008666131,48.18312157,0,0,1,0,0,0,4121.982302,4071.3375,4020.692698,0,0,47.39421274,166788000,0,0,81229350000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.81,-1.0656,2.637012012,0
2014/9/30,-0.16,-0.000523254,-0.011318884,43.90987905,0,0,1,0,0,0,4119.189638,4069.0195,4018.849362,0,0,46.24031771,171334000,0,1,81418770000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.424,-1.3701,0.309466462,0
2014/10/1,0.06,-0.02676153,-0.02117928,37.62812135,0,0,0,0,0,0,4127.425118,4064.7085,4001.991882,0,1,50.28027535,180060000,1,0,81215650000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-21.914,-2.4587,8.912840119,0
2014/10/2,-1.6,-0.005476793,-0.01973867,39.92798801,0,0,0,0,0,0,4132.623728,4060.6955,3988.767272,0,1,51.81757197,175990000,0,1,81393440000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.39,-2.6077,1.68347586,0
2014/10/3,0.03,-0.006515004,-0.015308368,49.6898442,1,0,1,0,0,0,4129.587587,4057.565,3985.542413,0,0,52.20056237,176562000,0,0,81561370000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-5.282,-3.1083,1.699321172,0
2014/10/6,1.04,-0.007637417,-0.01933844,43.45448945,1,0,1,0,0,0,4125.561577,4053.605,3981.648423,0,0,50.90715406,175462000,0,0,81422320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-6.182,-3.5465,1.743127027,1
2014/10/7,-0.27,-0.022437615,-0.025429112,36.96253628,0,0,0,0,0,0,4131.816934,4048.4405,3965.064066,0,1,51.83153352,169078000,0,0,81264820000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-18.172,-4.1158,4.415180524,1
2014/10/8,-1.44,0.014148978,-0.013150279,43.72849103,1,0,1,0,0,0,4126.22532,4045.748,3965.27068,0,0,59.67132905,168740000,0,1,81466250000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.276,-3.7921,-2.973550276,0
2014/10/9,2.08,-0.004152168,-0.030134509,38.38198973,0,0,0,0,0,0,4123.742714,4039.5815,3955.420286,0,0,61.81515184,173314000,1,0,81265590000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3.31,-4.2228,0.783840106,1
2014/10/10,-1.78,-0.03884727,-0.04874878,34.70653449,0,0,0,0,0,0,4141.362928,4029.663,3917.963072,0,1,66.72246493,201674000,0,1,80955860000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-31.29,-5.5804,5.607124937,0
2014/10/13,-2.48,-0.051859063,-0.055063538,31.97306098,0,0,0,0,0,0,4167.911854,4018.568,3869.224146,0,1,69.26213627,223092000,0,1,80709720000,0,3,0,1,0,1,0,0,0,0,0,0,0,0,-41.656,-7.0074,5.94457288,0
2014/10/14,-1.62,-0.037422416,-0.063143091,27.66007681,0,0,0,0,0,0,4179.590485,4005.727,3831.863515,0,1,67.87785144,241144000,0,1,80957480000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.628,-8.5427,3.468224332,0
2014/10/15,0.06,-0.063138437,-0.070601463,30.65182885,0,0,0,0,0,0,4187.703393,3991.347,3794.990607,0,1,73.52480458,268104000,1,0,80621250000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-51.03,-10.8802,4.690171137,0
2014/10/16,-0.64,-0.051404271,-0.082328397,23.68728334,0,0,0,0,0,0,4187.730627,3974.457,3761.183373,0,0,75.75483063,282610000,0,0,80348060000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-40.808,-13.0249,3.133075878,0
2014/10/17,-0.55,-0.014309482,-0.069417988,30.42163076,1,0,0,0,0,0,4176.169257,3960.226,3744.282743,0,0,76.81418655,274472000,0,0,80617100000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.078,-13.8874,0.797701514,0
2014/10/20,1.33,0.01630519,-0.047067022,36.07570371,1,0,0,0,0,0,4164.701039,3950.6685,3736.635961,0,0,75.55762834,260490000,0,0,80793330000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,12.418,-13.5799,-0.914439723,1
2014/10/21,1.43,0.042236481,-0.019789859,49.0193774,1,1,0,0,0,0,4155.679258,3946.6595,3737.639742,0,0,78.99261123,251112000,0,0,80994200000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,32.188,-11.8135,-2.724679392,1
2014/10/22,2.62,0.043217458,-0.035346615,47.41359644,1,1,0,0,0,0,4136.606133,3939.4235,3742.240867,0,0,73.8495964,224308000,0,0,80791990000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32.724,-10.3847,-3.151174324,1
2014/10/23,-0.55,0.065596715,0.001110329,48.95931359,1,1,1,0,0,0,4137.163353,3939.646,3742.128647,0,0,75.02031688,207428000,0,0,80980780000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49.398,-6.9622,-7.095171067,1
2014/10/24,1.59,0.059376695,-0.002886238,51.73679028,1,1,1,0,0,0,4135.22042,3939.061,3742.90158,0,0,70.58560796,188000000,0,0,81152680000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,45.31,-4.233,-10.70399244,1
2014/10/27,0.74,0.045459009,-0.00028909,56.35670865,1,1,1,0,0,0,4135.026807,3939.0025,3742.978193,0,0,65.61019357,181634000,0,0,81297080000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,35.186,-2.3332,-15.08057603,1
2014/10/28,0.1,0.03405105,0.014117967,54.91963347,1,1,1,0,0,0,4146.15945,3941.861,3737.56255,0,0,65.01950109,174826000,0,0,81463910000,4,0,1,0,1,0,1,0,0,0,0,0,0,0,27.046,-0.9597,-28.18172346,1
2014/10/29,1.5,0.03568978,0.026553803,59.93737397,1,1,1,0,0,0,4161.364793,3947.1515,3732.938207,0,0,62.23423428,170540000,1,0,81283130000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28.192,1.5456,18.24016563,1
2014/10/30,-0.39,0.022024939,0.028794216,72.02645706,1,1,1,0,0,0,4177.373421,3952.89,3728.406579,0,0,59.88433638,167812000,0,1,81458280000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.674,2.6488,6.672455452,1
2014/10/31,0.25,0.028745528,0.032503085,83.91632772,1,1,1,0,0,0,4200.10383,3959.435,3718.76617,0,0,61.26375819,177306000,1,0,81677650000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,23.238,4.0748,5.702856582,1
2014/11/3,1.4,0.030467053,0.038097538,84.18014517,1,1,1,0,0,0,4224.506376,3967.0855,3709.664624,0,0,56.10592377,177894000,0,0,81824990000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,24.654,5.6166,4.389488303,1
2014/11/4,0.27,0.012080494,0.049926868,86.05398458,1,1,1,0,0,0,4247.838046,3976.9675,3706.096954,0,0,54.2998006,177044000,0,0,81662410000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.922,7.0213,1.413128623,1
2014/11/5,-0.31,0.015332901,0.027752207,89.13161876,1,1,1,0,0,0,4263.494429,3982.575,3701.655571,0,0,52.35582718,174948000,0,0,81492110000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,12.544,7.0847,1.77057603,1
2014/11/6,-0.07,0.015470756,0.049066339,88.19379013,1,1,1,0,0,0,4284.571535,3992.313,3700.054465,0,0,49.61371689,172076000,0,0,81652900000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.688,7.8846,1.609212896,1
2014/11/7,0.26,0.000550718,0.074825749,85.82424631,0,1,1,0,0,0,4302.398918,4006.795,3711.191082,0,0,47.22122131,158892000,0,0,81499450000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.458,9.472,0.048353041,1
2014/11/10,-0.09,0.001599797,0.096628405,82.0145236,1,1,1,0,0,0,4314.432737,4025.193,3735.953263,0,0,44.72505847,160274000,0,0,81653700000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.334,11.6215,0.114787248,0
2014/11/11,0.37,0.00744184,0.098862339,88.45543721,1,1,1,0,0,0,4323.278041,4044.0285,3764.778959,0,0,41.70305067,152846000,0,0,81779140000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6.186,13.4122,0.461221873,1
2014/11/12,0.27,0.010143814,0.108144016,85.98545883,1,1,1,0,0,0,4323.381785,4064.5,3805.618215,0,0,39.63197725,146168000,0,0,81916050000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,8.426,16.385,0.514250839,1
2014/11/13,0.2,0.011863365,0.119034972,85.31180493,1,1,1,0,0,0,4312.140744,4086.91,3861.679256,0,0,38.92771362,144404000,1,0,82068020000,4,0,1,0,1,0,1,0,0,0,0,0,0,0,9.88,18.9194,0.522215292,1
2014/11/14,0.43,0.015500541,0.107331469,85.75309628,1,1,1,0,0,0,4300.947251,4107.386,3913.824749,0,0,37.28268513,141574000,0,0,82207320000,5,0,1,0,1,0,1,0,1,0,0,0,0,0,12.898,20.1182,0.641111034,1
2014/11/17,0.27,0.009061411,0.088812118,76.67380158,1,1,1,0,0,0,4288.126831,4124.5715,3961.016169,0,0,36.48499378,139582000,1,0,82063030000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.568,19.8757,0.380766464,1
2014/11/18,-0.27,0.01314256,0.068187713,85.55951599,1,1,1,0,0,0,4292.872472,4138.1115,3983.350528,0,0,36.20699461,143232000,0,1,82206720000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.006,18.8166,0.58490907,1
2014/11/19,0.67,0.006497593,0.069138822,77.40052097,0,1,1,0,0,0,4282.871051,4151.765,4020.658949,0,0,36.450062,145088000,1,0,82060530000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.452,17.453,0.312381825,1
2014/11/20,-0.46,0.006790112,0.057279296,72.72924344,1,1,1,0,0,0,4282.645388,4163.256,4043.866612,0,0,37.29805373,143912000,0,1,82206620000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.722,15.2692,0.374741309,0
2014/11/21,0.46,0.006231967,0.05178104,72.45456536,1,1,1,0,0,0,4284.766225,4173.721,4062.675775,0,0,38.71031323,161490000,1,0,82433810000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5.266,13.267,0.3969247,1
2014/11/24,0.22,0.016737901,0.058900003,81.60686966,1,1,1,0,0,0,4289.918411,4185.6365,4081.354589,0,0,38.0396048,162374000,0,0,82582520000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,14.106,12.213,1.154998772,1
